time,ENV.pressure,ENV.temperature,PHOT.O2_1,PHOT.O3_1,PHOT.O3_2
113400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
113550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
113700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
113850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
114000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
114150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
114300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
114450,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
114600,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
114750,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
114900,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
115050,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
115200,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
115350,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
115500,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
115650,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
115800,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
115950,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
116100,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
116250,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
116400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
116550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
116700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
116850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
117000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
117150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
117300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
117450,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
117600,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
117750,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
117900,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
118050,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
118200,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
118350,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
118500,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
118650,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
118800,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
118950,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
119100,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
119250,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
119400,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
119550,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
119700,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
119850,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
120000,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
120150,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
120300,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
120450,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
120600,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
120750,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
120900,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
121050,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
121200,8.78E+03,2.06E+02,0.00E+00,0.00E+00,0.00E+00
121350,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
121500,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
121650,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
121800,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
121950,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
122100,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
122250,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
122400,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
122550,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
122700,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
122850,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
123000,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
123150,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
123300,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
123450,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
123600,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
123750,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
123900,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
124050,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
124200,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
124350,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
124500,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
124650,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
124800,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
124950,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
125100,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
125250,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
125400,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
125550,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
125700,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
125850,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
126000,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
126150,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
126300,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
126450,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
126600,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
126750,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
126900,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
127050,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
127200,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
127350,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
127500,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
127650,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
127800,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
127950,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
128100,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
128250,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
128400,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
128550,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
128700,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
128850,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
129000,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
129150,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
129300,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
129450,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
129600,8.78E+03,2.05E+02,0.00E+00,0.00E+00,0.00E+00
129750,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
129900,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
130050,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
130200,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
130350,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
130500,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
130650,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
130800,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
130950,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
131100,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
131250,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
131400,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
131550,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
131700,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
131850,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
132000,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
132150,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
132300,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
132450,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
132600,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
132750,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
132900,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
133050,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
133200,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
133350,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
133500,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
133650,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
133800,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
133950,8.78E+03,2.04E+02,0.00E+00,0.00E+00,0.00E+00
134100,8.78E+03,2.04E+02,0.00E+00,4.10E-40,1.55E-23
134250,8.78E+03,2.04E+02,1.56E-284,2.87E-21,6.56E-15
134400,8.78E+03,2.04E+02,2.00E-119,1.79E-17,3.92E-14
134550,8.78E+03,2.04E+02,3.03E-47,6.19E-16,1.60E-13
134700,8.78E+03,2.04E+02,1.39E-29,6.21E-15,5.58E-13
134850,8.78E+03,2.04E+02,3.41E-25,4.08E-14,2.09E-12
135000,8.78E+03,2.04E+02,9.32E-24,1.39E-13,8.21E-12
135150,8.78E+03,2.04E+02,4.13E-23,3.81E-13,2.91E-11
135300,8.78E+03,2.04E+02,1.07E-22,1.06E-12,9.38E-11
135450,8.78E+03,2.04E+02,2.45E-22,3.33E-12,2.77E-10
135600,8.78E+03,2.04E+02,6.15E-22,1.08E-11,8.13E-10
135750,8.78E+03,2.04E+02,1.77E-21,3.17E-11,1.99E-09
135900,8.78E+03,2.04E+02,5.16E-21,8.40E-11,4.62E-09
136050,8.78E+03,2.04E+02,1.39E-20,2.01E-10,9.96E-09
136200,8.78E+03,2.04E+02,3.37E-20,4.38E-10,2.03E-08
136350,8.78E+03,2.04E+02,7.46E-20,8.89E-10,4.06E-08
136500,8.78E+03,2.04E+02,1.47E-19,1.68E-09,7.60E-08
136650,8.78E+03,2.04E+02,2.73E-19,3.01E-09,1.37E-07
136800,8.78E+03,2.04E+02,4.75E-19,5.04E-09,2.48E-07
136950,8.78E+03,2.04E+02,5.74E-18,7.82E-09,1.65E-05
137100,8.78E+03,2.04E+02,6.35E-18,1.17E-08,3.16E-05
137250,8.78E+03,2.04E+02,7.29E-18,1.66E-08,5.07E-05
137400,8.78E+03,2.04E+02,9.53E-18,2.29E-08,7.28E-05
137550,8.78E+03,2.04E+02,1.22E-17,3.06E-08,9.62E-05
137700,8.78E+03,2.04E+02,1.44E-17,3.92E-08,1.15E-04
137850,8.78E+03,2.04E+02,1.75E-17,5.23E-08,1.30E-04
138000,8.78E+03,2.04E+02,2.17E-17,6.73E-08,1.42E-04
138150,8.78E+03,2.04E+02,2.63E-17,8.99E-08,1.53E-04
138300,8.78E+03,2.03E+02,3.22E-17,1.24E-07,1.65E-04
138450,8.78E+03,2.03E+02,3.73E-17,1.58E-07,1.78E-04
138600,8.78E+03,2.03E+02,4.28E-17,2.00E-07,1.92E-04
138750,8.78E+03,2.03E+02,4.83E-17,2.50E-07,2.05E-04
138900,8.78E+03,2.03E+02,5.42E-17,3.05E-07,2.18E-04
139050,8.78E+03,2.03E+02,6.03E-17,3.67E-07,2.30E-04
139200,8.78E+03,2.03E+02,6.64E-17,4.34E-07,2.41E-04
139350,8.78E+03,2.03E+02,7.29E-17,5.07E-07,2.51E-04
139500,8.78E+03,2.03E+02,7.93E-17,5.85E-07,2.61E-04
139650,8.78E+03,2.03E+02,8.60E-17,6.68E-07,2.70E-04
139800,8.78E+03,2.03E+02,9.27E-17,7.56E-07,2.78E-04
139950,8.78E+03,2.03E+02,9.96E-17,8.50E-07,2.86E-04
140100,8.78E+03,2.03E+02,1.07E-16,9.49E-07,2.94E-04
140250,8.78E+03,2.03E+02,1.14E-16,1.05E-06,3.01E-04
140400,8.78E+03,2.03E+02,1.21E-16,1.17E-06,3.08E-04
140550,8.78E+03,2.03E+02,1.28E-16,1.27E-06,3.13E-04
140700,8.78E+03,2.03E+02,1.35E-16,1.37E-06,3.18E-04
140850,8.78E+03,2.03E+02,1.41E-16,1.49E-06,3.24E-04
141000,8.78E+03,2.03E+02,1.48E-16,1.60E-06,3.28E-04
141150,8.78E+03,2.03E+02,1.56E-16,1.73E-06,3.33E-04
141300,8.78E+03,2.03E+02,1.63E-16,1.86E-06,3.38E-04
141450,8.78E+03,2.03E+02,1.70E-16,2.00E-06,3.42E-04
141600,8.78E+03,2.03E+02,1.78E-16,2.14E-06,3.46E-04
141750,8.78E+03,2.03E+02,1.86E-16,2.30E-06,3.51E-04
141900,8.78E+03,2.03E+02,1.94E-16,2.45E-06,3.55E-04
142050,8.78E+03,2.03E+02,2.02E-16,2.62E-06,3.59E-04
142200,8.78E+03,2.03E+02,2.11E-16,2.80E-06,3.63E-04
142350,8.78E+03,2.03E+02,2.20E-16,2.98E-06,3.66E-04
142500,8.78E+03,2.03E+02,2.29E-16,3.17E-06,3.70E-04
142650,8.78E+03,2.03E+02,2.38E-16,3.37E-06,3.74E-04
142800,8.78E+03,2.03E+02,2.48E-16,3.58E-06,3.78E-04
142950,8.78E+03,2.03E+02,2.57E-16,3.79E-06,3.81E-04
143100,8.78E+03,2.03E+02,2.68E-16,4.02E-06,3.85E-04
143250,8.78E+03,2.03E+02,2.78E-16,4.25E-06,3.88E-04
143400,8.78E+03,2.03E+02,2.89E-16,4.49E-06,3.92E-04
143550,8.78E+03,2.03E+02,3.00E-16,4.74E-06,3.95E-04
143700,8.78E+03,2.03E+02,3.11E-16,4.99E-06,3.98E-04
143850,8.78E+03,2.03E+02,3.23E-16,5.26E-06,4.02E-04
144000,8.78E+03,2.03E+02,3.35E-16,5.53E-06,4.05E-04
144150,8.78E+03,2.03E+02,3.45E-16,5.75E-06,4.08E-04
144300,8.78E+03,2.03E+02,3.55E-16,5.98E-06,4.10E-04
144450,8.78E+03,2.03E+02,3.66E-16,6.21E-06,4.13E-04
144600,8.78E+03,2.03E+02,3.77E-16,6.45E-06,4.15E-04
144750,8.78E+03,2.03E+02,3.88E-16,6.69E-06,4.17E-04
144900,8.78E+03,2.03E+02,3.99E-16,6.94E-06,4.20E-04
145050,8.78E+03,2.03E+02,4.11E-16,7.19E-06,4.22E-04
145200,8.78E+03,2.03E+02,4.23E-16,7.45E-06,4.25E-04
145350,8.78E+03,2.03E+02,4.36E-16,7.71E-06,4.27E-04
145500,8.78E+03,2.03E+02,4.49E-16,7.97E-06,4.29E-04
145650,8.78E+03,2.03E+02,4.62E-16,8.24E-06,4.32E-04
145800,8.78E+03,2.03E+02,4.76E-16,8.51E-06,4.34E-04
145950,8.78E+03,2.03E+02,4.91E-16,8.79E-06,4.36E-04
146100,8.78E+03,2.03E+02,5.06E-16,9.08E-06,4.38E-04
146250,8.78E+03,2.03E+02,5.21E-16,9.36E-06,4.41E-04
146400,8.78E+03,2.03E+02,5.37E-16,9.65E-06,4.43E-04
146550,8.78E+03,2.03E+02,5.54E-16,9.95E-06,4.45E-04
146700,8.78E+03,2.03E+02,5.71E-16,1.02E-05,4.47E-04
146850,8.78E+03,2.03E+02,5.90E-16,1.06E-05,4.49E-04
147000,8.78E+03,2.03E+02,6.09E-16,1.09E-05,4.52E-04
147150,8.78E+03,2.03E+02,6.29E-16,1.12E-05,4.54E-04
147300,8.78E+03,2.03E+02,6.50E-16,1.15E-05,4.56E-04
147450,8.78E+03,2.03E+02,6.72E-16,1.18E-05,4.58E-04
147600,8.78E+03,2.03E+02,6.95E-16,1.21E-05,4.60E-04
147750,8.78E+03,2.03E+02,7.11E-16,1.23E-05,4.62E-04
147900,8.78E+03,2.03E+02,7.27E-16,1.25E-05,4.63E-04
148050,8.78E+03,2.03E+02,7.44E-16,1.28E-05,4.64E-04
148200,8.78E+03,2.03E+02,7.62E-16,1.30E-05,4.66E-04
148350,8.78E+03,2.03E+02,7.80E-16,1.32E-05,4.67E-04
148500,8.78E+03,2.03E+02,7.99E-16,1.34E-05,4.68E-04
148650,8.78E+03,2.03E+02,8.19E-16,1.36E-05,4.69E-04
148800,8.78E+03,2.03E+02,8.40E-16,1.39E-05,4.71E-04
148950,8.78E+03,2.03E+02,8.61E-16,1.41E-05,4.72E-04
149100,8.78E+03,2.03E+02,8.84E-16,1.43E-05,4.73E-04
149250,8.78E+03,2.03E+02,9.07E-16,1.45E-05,4.75E-04
149400,8.78E+03,2.03E+02,9.32E-16,1.48E-05,4.76E-04
149550,8.78E+03,2.03E+02,9.57E-16,1.50E-05,4.77E-04
149700,8.78E+03,2.03E+02,9.83E-16,1.52E-05,4.78E-04
149850,8.78E+03,2.03E+02,1.01E-15,1.55E-05,4.80E-04
150000,8.78E+03,2.03E+02,1.04E-15,1.57E-05,4.81E-04
150150,8.78E+03,2.03E+02,1.07E-15,1.59E-05,4.82E-04
150300,8.78E+03,2.03E+02,1.10E-15,1.62E-05,4.83E-04
150450,8.78E+03,2.03E+02,1.13E-15,1.64E-05,4.85E-04
150600,8.78E+03,2.03E+02,1.17E-15,1.66E-05,4.86E-04
150750,8.78E+03,2.03E+02,1.21E-15,1.69E-05,4.87E-04
150900,8.78E+03,2.03E+02,1.24E-15,1.71E-05,4.88E-04
151050,8.78E+03,2.03E+02,1.28E-15,1.73E-05,4.90E-04
151200,8.78E+03,2.03E+02,1.32E-15,1.76E-05,4.91E-04
151350,8.78E+03,2.03E+02,1.34E-15,1.77E-05,4.91E-04
151500,8.78E+03,2.03E+02,1.35E-15,1.78E-05,4.92E-04
151650,8.78E+03,2.03E+02,1.37E-15,1.78E-05,4.92E-04
151800,8.78E+03,2.03E+02,1.39E-15,1.79E-05,4.92E-04
151950,8.78E+03,2.03E+02,1.40E-15,1.80E-05,4.93E-04
152100,8.78E+03,2.03E+02,1.42E-15,1.81E-05,4.93E-04
152250,8.78E+03,2.03E+02,1.44E-15,1.82E-05,4.94E-04
152400,8.78E+03,2.03E+02,1.45E-15,1.83E-05,4.94E-04
152550,8.78E+03,2.03E+02,1.47E-15,1.84E-05,4.94E-04
152700,8.78E+03,2.03E+02,1.49E-15,1.85E-05,4.95E-04
152850,8.78E+03,2.03E+02,1.51E-15,1.85E-05,4.95E-04
153000,8.78E+03,2.03E+02,1.52E-15,1.86E-05,4.96E-04
153150,8.78E+03,2.03E+02,1.54E-15,1.87E-05,4.96E-04
153300,8.78E+03,2.03E+02,1.56E-15,1.88E-05,4.96E-04
153450,8.78E+03,2.03E+02,1.58E-15,1.89E-05,4.97E-04
153600,8.78E+03,2.03E+02,1.60E-15,1.90E-05,4.97E-04
153750,8.78E+03,2.03E+02,1.62E-15,1.91E-05,4.98E-04
153900,8.78E+03,2.03E+02,1.64E-15,1.92E-05,4.98E-04
154050,8.78E+03,2.03E+02,1.66E-15,1.93E-05,4.98E-04
154200,8.78E+03,2.03E+02,1.68E-15,1.93E-05,4.99E-04
154350,8.78E+03,2.03E+02,1.70E-15,1.94E-05,4.99E-04
154500,8.78E+03,2.03E+02,1.72E-15,1.95E-05,4.99E-04
154650,8.78E+03,2.03E+02,1.75E-15,1.96E-05,5.00E-04
154800,8.78E+03,2.03E+02,1.77E-15,1.97E-05,5.00E-04
154950,8.78E+03,2.03E+02,1.75E-15,1.96E-05,5.00E-04
155100,8.78E+03,2.03E+02,1.73E-15,1.95E-05,4.99E-04
155250,8.78E+03,2.03E+02,1.71E-15,1.95E-05,4.99E-04
155400,8.78E+03,2.03E+02,1.69E-15,1.94E-05,4.98E-04
155550,8.78E+03,2.03E+02,1.67E-15,1.93E-05,4.98E-04
155700,8.78E+03,2.03E+02,1.65E-15,1.92E-05,4.98E-04
155850,8.78E+03,2.03E+02,1.63E-15,1.91E-05,4.97E-04
156000,8.78E+03,2.03E+02,1.61E-15,1.90E-05,4.97E-04
156150,8.78E+03,2.03E+02,1.59E-15,1.90E-05,4.96E-04
156300,8.78E+03,2.03E+02,1.57E-15,1.89E-05,4.96E-04
156450,8.78E+03,2.03E+02,1.56E-15,1.88E-05,4.95E-04
156600,8.78E+03,2.03E+02,1.54E-15,1.87E-05,4.95E-04
156750,8.78E+03,2.03E+02,1.52E-15,1.86E-05,4.94E-04
156900,8.78E+03,2.03E+02,1.50E-15,1.85E-05,4.94E-04
157050,8.78E+03,2.03E+02,1.49E-15,1.85E-05,4.93E-04
157200,8.78E+03,2.03E+02,1.47E-15,1.84E-05,4.93E-04
157350,8.78E+03,2.03E+02,1.46E-15,1.83E-05,4.93E-04
157500,8.78E+03,2.03E+02,1.44E-15,1.82E-05,4.92E-04
157650,8.78E+03,2.03E+02,1.42E-15,1.81E-05,4.92E-04
157800,8.78E+03,2.03E+02,1.41E-15,1.81E-05,4.91E-04
157950,8.78E+03,2.03E+02,1.39E-15,1.80E-05,4.91E-04
158100,8.78E+03,2.03E+02,1.38E-15,1.79E-05,4.90E-04
158250,8.78E+03,2.03E+02,1.36E-15,1.78E-05,4.90E-04
158400,8.78E+03,2.03E+02,1.35E-15,1.77E-05,4.89E-04
158550,8.78E+03,2.03E+02,1.31E-15,1.75E-05,4.88E-04
158700,8.78E+03,2.03E+02,1.27E-15,1.73E-05,4.87E-04
158850,8.78E+03,2.03E+02,1.23E-15,1.70E-05,4.85E-04
159000,8.78E+03,2.03E+02,1.19E-15,1.68E-05,4.84E-04
159150,8.78E+03,2.03E+02,1.16E-15,1.65E-05,4.83E-04
159300,8.78E+03,2.03E+02,1.13E-15,1.63E-05,4.81E-04
159450,8.78E+03,2.03E+02,1.09E-15,1.61E-05,4.80E-04
159600,8.78E+03,2.03E+02,1.06E-15,1.58E-05,4.79E-04
159750,8.78E+03,2.03E+02,1.04E-15,1.56E-05,4.77E-04
159900,8.78E+03,2.03E+02,1.01E-15,1.54E-05,4.76E-04
160050,8.78E+03,2.03E+02,9.81E-16,1.52E-05,4.75E-04
160200,8.78E+03,2.03E+02,9.56E-16,1.49E-05,4.73E-04
160350,8.78E+03,2.03E+02,9.31E-16,1.47E-05,4.72E-04
160500,8.78E+03,2.03E+02,9.08E-16,1.45E-05,4.70E-04
160650,8.78E+03,2.03E+02,8.85E-16,1.43E-05,4.69E-04
160800,8.78E+03,2.03E+02,8.64E-16,1.40E-05,4.68E-04
160950,8.78E+03,2.03E+02,8.43E-16,1.38E-05,4.66E-04
161100,8.78E+03,2.03E+02,8.23E-16,1.36E-05,4.65E-04
161250,8.78E+03,2.03E+02,8.04E-16,1.34E-05,4.64E-04
161400,8.78E+03,2.03E+02,7.85E-16,1.32E-05,4.62E-04
161550,8.78E+03,2.03E+02,7.68E-16,1.29E-05,4.61E-04
161700,8.78E+03,2.03E+02,7.50E-16,1.27E-05,4.59E-04
161850,8.78E+03,2.03E+02,7.34E-16,1.25E-05,4.58E-04
162000,8.78E+03,2.03E+02,7.18E-16,1.23E-05,4.57E-04
162150,8.78E+03,2.03E+02,6.94E-16,1.20E-05,4.54E-04
162300,8.78E+03,2.03E+02,6.72E-16,1.17E-05,4.52E-04
162450,8.78E+03,2.03E+02,6.51E-16,1.13E-05,4.50E-04
162600,8.78E+03,2.03E+02,6.30E-16,1.10E-05,4.48E-04
162750,8.78E+03,2.03E+02,6.11E-16,1.07E-05,4.45E-04
162900,8.78E+03,2.03E+02,5.92E-16,1.04E-05,4.43E-04
163050,8.78E+03,2.03E+02,5.75E-16,1.01E-05,4.41E-04
163200,8.78E+03,2.03E+02,5.58E-16,9.81E-06,4.38E-04
163350,8.78E+03,2.03E+02,5.41E-16,9.52E-06,4.36E-04
163500,8.78E+03,2.03E+02,5.25E-16,9.23E-06,4.34E-04
163650,8.78E+03,2.03E+02,5.10E-16,8.95E-06,4.31E-04
163800,8.78E+03,2.03E+02,4.96E-16,8.66E-06,4.29E-04
163950,8.78E+03,2.03E+02,4.81E-16,8.39E-06,4.27E-04
164100,8.78E+03,2.03E+02,4.68E-16,8.11E-06,4.24E-04
164250,8.78E+03,2.03E+02,4.55E-16,7.85E-06,4.22E-04
164400,8.78E+03,2.03E+02,4.42E-16,7.58E-06,4.20E-04
164550,8.78E+03,2.03E+02,4.29E-16,7.32E-06,4.17E-04
164700,8.78E+03,2.03E+02,4.17E-16,7.07E-06,4.15E-04
164850,8.78E+03,2.03E+02,4.06E-16,6.82E-06,4.13E-04
165000,8.78E+03,2.03E+02,3.94E-16,6.57E-06,4.10E-04
165150,8.78E+03,2.03E+02,3.83E-16,6.33E-06,4.08E-04
165300,8.78E+03,2.03E+02,3.72E-16,6.10E-06,4.05E-04
165450,8.78E+03,2.02E+02,3.62E-16,5.87E-06,4.03E-04
165600,8.78E+03,2.02E+02,3.52E-16,5.64E-06,4.00E-04
165750,8.78E+03,2.02E+02,3.39E-16,5.36E-06,3.97E-04
165900,8.78E+03,2.02E+02,3.27E-16,5.09E-06,3.93E-04
166050,8.78E+03,2.02E+02,3.15E-16,4.83E-06,3.89E-04
166200,8.78E+03,2.02E+02,3.04E-16,4.57E-06,3.85E-04
166350,8.78E+03,2.02E+02,2.93E-16,4.32E-06,3.82E-04
166500,8.78E+03,2.02E+02,2.82E-16,4.09E-06,3.78E-04
166650,8.78E+03,2.02E+02,2.72E-16,3.86E-06,3.74E-04
166800,8.78E+03,2.02E+02,2.62E-16,3.63E-06,3.70E-04
166950,8.78E+03,2.02E+02,2.52E-16,3.42E-06,3.66E-04
167100,8.78E+03,2.02E+02,2.42E-16,3.22E-06,3.63E-04
167250,8.78E+03,2.02E+02,2.33E-16,3.02E-06,3.59E-04
167400,8.78E+03,2.02E+02,2.24E-16,2.84E-06,3.55E-04
167550,8.78E+03,2.02E+02,2.15E-16,2.66E-06,3.51E-04
167700,8.78E+03,2.02E+02,2.06E-16,2.48E-06,3.47E-04
167850,8.78E+03,2.02E+02,1.98E-16,2.32E-06,3.43E-04
168000,8.78E+03,2.02E+02,1.90E-16,2.17E-06,3.39E-04
168150,8.78E+03,2.02E+02,1.82E-16,2.02E-06,3.35E-04
168300,8.78E+03,2.02E+02,1.74E-16,1.88E-06,3.30E-04
